iteration_frequency,error_pattern_change,time_to_completion,self_evaluation_score,external_feedback_quality,task_complexity_level,engagement_depth,confidence_level,knowledge_transfer_success,consistency_score,abstract_signal_strength,response_latency_variability,intentional_error_flag,revisit_rate,vocabulary_expansion_count,feedback_revision_delay,surprise_tolerance_score,exploratory_task_deviation,self_explanation_count,output_compression_ratio,emotional_consistency_score,curiosity_level
6,0.55,252.56,2,2,10,0.53,0.19,1,0.92,0.45,0.98,0,1,5,856.91,0.72,0.66,5,0.96,0.93,0.65
3,-0.25,253.7,4,2,9,0.71,0.38,0,0.51,0.56,0.13,1,9,8,275.37,0.65,0.23,8,0.01,0.55,0.5
1,-0.69,80.59,3,0,3,0.7,0.72,1,0.49,0.77,0.63,0,10,9,574.38,0.59,0.41,4,0.49,0.43,0.59
11,-0.85,280.29,3,1,9,0.58,0.28,0,0.79,0.96,0.52,0,8,5,630.97,0.35,0.4,4,0.42,0.72,0.4
2,-0.3,168.34,2,2,7,0.41,0.33,0,0.87,0.33,0.29,1,9,16,874.64,0.89,0.45,9,0.47,0.95,0.58
3,0.34,17.72,4,1,1,0.26,0.81,1,0.79,0.9,0.61,0,9,7,373.92,0.6,0.67,5,0.96,0.76,0.25
12,0.83,197.61,1,3,6,0.4,0.45,1,0.42,0.26,0.72,0,0,16,1192.33,0.59,0.9,2,0.82,0.39,0.22
16,-0.11,335.71,1,2,9,0.34,0.33,0,0.55,0.9,0.19,0,8,2,1158.42,0.65,0.45,1,0.95,0.59,0.31
17,-0.99,286.54,1,1,9,0.3,0.24,1,0.97,0.67,0.77,1,10,13,1153.21,0.41,0.66,6,0.84,0.92,0.56
13,0.29,291.37,1,1,9,0.42,0.32,0,0.36,0.02,0.72,0,0,2,1125.67,0.65,0.56,1,0.07,0.29,0.09
17,-0.86,126.36,2,2,5,0.22,0.6,0,0.59,0.41,0.45,0,6,13,891.94,0.45,0.27,3,0.32,0.61,0.19
17,-0.99,53.82,5,0,2,0.56,0.93,0,0.68,0.76,0.59,0,1,11,0.0,0.82,0.68,0,0.93,0.62,0.33
9,0.21,163.3,3,3,5,0.5,0.6,1,0.62,0.38,0.82,0,0,15,703.07,0.94,0.66,1,0.16,0.56,0.3
12,0.59,92.79,5,2,3,0.68,0.79,0,0.5,0.96,0.14,0,10,20,0.0,0.4,0.65,0,0.37,0.45,0.57
17,-0.72,235.66,1,0,9,0.27,0.2,1,0.71,0.57,0.39,0,8,2,1102.09,0.68,0.66,5,0.3,0.72,0.15
6,-0.17,180.7,5,1,6,0.31,0.37,0,0.88,0.16,0.22,0,4,6,0.0,0.52,0.38,5,0.11,0.85,0.74
1,0.7,332.49,5,3,10,0.82,0.37,1,0.79,0.64,0.07,0,10,2,0.0,0.52,0.86,1,0.25,0.79,0.87
15,0.9,331.45,3,1,10,0.28,0.08,0,0.69,0.67,0.23,0,4,19,640.42,0.33,0.4,1,0.07,0.64,0.15
15,-0.1,158.93,5,2,6,0.08,0.41,0,0.76,0.69,0.15,1,9,11,16.6,0.74,0.0,8,0.81,0.8,0.24
0,-0.37,76.95,2,3,3,0.35,0.72,0,0.79,0.28,0.36,0,10,10,922.15,0.43,0.69,3,0.88,0.79,0.54
11,0.55,219.79,4,0,8,0.12,0.38,0,0.82,0.18,0.61,0,4,4,175.21,0.47,0.86,1,0.89,0.8,0.35
20,-0.85,129.01,1,0,5,0.93,0.56,1,0.76,0.85,0.63,0,9,18,1204.41,0.37,0.42,4,0.41,0.74,0.17
1,0.1,132.43,5,3,4,0.59,0.42,0,0.45,0.65,0.15,0,6,7,34.69,0.71,0.41,4,0.89,0.44,0.63
4,-0.07,110.17,5,0,5,0.55,0.55,1,0.93,0.4,0.5,0,10,7,0.0,0.88,0.55,4,0.85,0.96,0.06
16,-0.72,81.11,2,1,3,0.4,0.64,1,0.84,0.57,0.57,1,2,15,903.82,0.93,0.3,5,0.94,0.92,0.43
15,-0.54,109.73,3,2,4,0.46,0.76,0,0.59,0.23,0.67,1,8,11,592.36,0.23,0.6,8,0.39,0.63,0.52
1,0.96,34.7,3,0,1,0.1,1.0,1,0.59,0.7,0.52,0,4,8,503.84,0.63,0.79,4,0.58,0.62,0.46
12,0.31,54.96,3,0,3,0.59,0.72,1,0.77,0.52,0.38,0,3,16,585.6,0.6,0.47,2,0.41,0.75,0.81
15,0.77,247.2,1,1,8,0.19,0.36,0,0.86,0.44,0.23,0,8,20,1114.43,0.96,0.92,1,0.28,0.78,0.54
5,-0.28,108.57,1,1,3,0.2,0.71,0,0.54,0.41,0.33,0,1,15,1180.95,0.69,0.51,3,0.68,0.48,0.38
18,-0.68,108.16,4,0,4,0.62,0.63,1,0.69,0.24,0.13,1,9,5,319.47,0.64,0.91,9,0.13,0.78,0.57
18,-0.71,67.69,2,2,1,0.59,1.0,0,0.97,0.92,0.52,0,6,19,862.52,0.55,0.52,5,0.97,0.93,0.61
9,0.89,33.91,2,3,1,0.88,0.95,0,0.85,0.61,0.47,1,7,5,844.86,0.55,0.09,8,0.22,0.83,0.7
4,0.59,278.8,2,2,10,0.54,0.24,1,0.68,0.17,0.69,0,7,19,826.29,0.8,0.54,1,0.59,0.77,0.27
12,-0.74,190.63,1,1,7,0.87,0.46,1,0.79,0.52,0.91,0,10,13,1175.17,0.81,0.44,4,0.83,0.84,0.11
5,-0.05,70.16,5,0,2,0.54,0.82,0,0.82,0.88,0.53,1,1,2,15.22,0.33,0.3,6,0.48,0.85,0.75
17,0.66,270.67,4,3,10,0.48,0.08,1,0.39,0.37,0.04,1,8,13,233.61,0.66,0.22,8,0.23,0.3,0.27
11,0.18,199.01,5,0,7,0.71,0.43,0,0.4,0.43,0.25,0,3,2,0.0,0.31,0.54,4,0.28,0.49,0.26
8,-0.62,160.94,1,0,7,0.67,0.26,1,0.76,0.52,0.38,1,3,10,1173.1,0.59,0.8,5,0.41,0.82,0.29
13,0.3,62.6,3,2,3,0.39,0.82,0,0.88,0.85,0.42,0,5,19,605.3,0.8,0.14,5,0.28,0.85,0.48
6,-0.17,235.07,5,3,7,0.14,0.34,0,0.83,0.18,0.56,0,7,8,18.71,0.27,0.35,4,0.99,0.77,0.84
12,0.47,157.96,1,1,6,0.54,0.69,0,0.75,0.45,0.7,0,2,3,1082.66,0.6,0.58,3,0.21,0.72,0.22
17,0.23,171.52,1,1,6,0.41,0.49,1,0.76,0.39,0.64,1,1,4,1137.85,0.47,0.75,9,0.47,0.79,0.2
2,-0.87,186.36,2,2,7,0.19,0.59,1,0.95,0.08,0.04,0,6,12,804.2,0.83,0.16,4,0.61,1.0,0.63
19,-0.89,130.45,2,3,5,0.3,0.59,1,0.85,0.44,0.2,0,10,16,869.36,0.31,0.36,0,0.29,0.8,0.35
16,0.03,345.97,2,1,10,0.42,0.21,0,0.46,0.67,0.36,0,10,0,873.33,0.94,0.22,0,0.98,0.5,0.4
12,-0.29,178.75,4,3,5,0.65,0.74,0,0.53,0.59,0.52,1,1,2,273.41,0.46,0.33,10,0.55,0.6,0.58
18,-0.3,282.51,3,1,9,0.45,0.25,1,0.85,0.61,0.19,0,6,18,560.83,0.94,0.3,1,0.0,0.84,0.29
16,-0.79,195.58,1,2,7,0.21,0.54,0,0.83,0.34,0.12,0,8,8,1205.26,0.83,0.07,4,0.88,0.8,0.35
14,0.93,160.4,5,3,5,0.58,0.55,0,0.86,0.77,0.76,0,7,14,0.0,0.71,0.68,0,0.9,0.77,0.31
3,-0.48,259.57,4,1,8,0.56,0.24,0,0.73,0.68,0.23,0,5,13,199.6,0.75,0.49,4,0.96,0.71,0.88
0,0.4,244.85,3,1,9,0.65,0.13,1,0.88,0.29,0.4,0,5,2,526.45,0.95,0.34,1,0.55,0.9,0.85
10,-0.29,235.0,5,2,8,0.73,0.61,0,0.65,0.18,0.75,0,3,15,0.0,0.16,0.79,1,0.74,0.62,0.17
8,-0.59,107.26,2,1,4,0.47,0.71,1,0.53,0.84,0.36,0,1,3,883.59,0.47,0.19,5,0.92,0.55,0.83
19,-0.99,262.23,5,0,8,0.51,0.26,1,0.87,0.85,0.37,0,5,15,49.76,0.94,0.87,4,0.9,0.92,0.69
15,-0.63,136.08,5,2,5,0.49,0.47,0,0.5,0.4,0.75,0,2,1,30.34,0.81,0.6,3,0.53,0.51,0.47
17,-0.93,222.79,3,3,8,0.55,0.24,1,0.61,0.86,0.78,1,7,3,606.46,0.49,0.81,8,0.7,0.62,0.06
0,-0.98,168.15,2,3,6,0.54,0.53,1,0.62,0.58,0.33,0,9,8,862.47,0.83,0.57,2,0.19,0.69,0.9
8,-0.06,56.48,5,2,4,0.46,0.67,0,0.91,0.37,0.5,0,3,13,0.0,0.32,0.57,2,0.7,0.78,0.44
12,-0.44,168.2,2,1,6,0.54,0.58,1,0.7,0.98,0.69,1,1,8,846.02,0.78,0.32,9,0.8,0.65,0.56
12,-0.61,196.07,2,3,7,0.81,0.5,1,0.78,0.81,0.18,0,7,4,785.57,0.37,0.49,5,1.0,0.73,0.81
17,0.44,272.39,4,2,9,0.45,0.3,1,0.87,0.25,0.86,0,0,12,296.06,0.64,0.46,1,0.1,0.88,0.69
6,0.63,19.33,4,0,1,0.61,0.95,1,0.67,0.45,0.33,0,5,11,392.51,0.93,0.71,2,0.56,0.59,0.42
0,-0.18,166.94,3,1,6,0.51,0.6,0,0.82,0.58,0.65,0,8,5,634.82,0.37,0.83,2,0.98,0.84,0.31
10,0.35,197.46,4,3,6,0.41,0.52,0,0.51,0.89,0.38,0,4,14,298.38,0.3,0.79,1,0.63,0.54,0.54
20,0.62,62.33,3,3,3,0.19,0.67,0,0.64,0.63,0.57,0,1,2,552.61,0.32,0.57,1,0.16,0.68,0.39
10,0.31,155.73,3,3,6,0.11,0.44,0,0.45,0.27,0.44,0,5,18,547.27,0.36,0.36,3,0.52,0.41,0.57
5,-0.63,198.72,1,1,7,0.77,0.36,1,0.91,0.73,0.66,1,1,6,1191.39,0.68,0.19,5,0.17,0.89,0.31
2,0.87,55.15,4,0,2,0.15,0.84,0,0.6,0.03,0.4,0,1,3,340.74,0.3,0.16,1,0.26,0.65,0.72
20,0.86,72.21,4,2,2,0.52,0.8,1,0.78,0.23,0.74,0,7,20,265.49,0.71,0.49,4,0.13,0.9,0.73
0,-0.93,84.45,3,2,3,0.54,0.78,1,0.62,0.86,0.47,1,8,8,632.17,0.48,0.53,6,0.55,0.66,0.91
5,0.18,259.65,4,3,9,0.21,0.27,1,0.59,0.52,0.64,0,4,11,307.42,0.8,0.29,1,0.48,0.6,0.94
14,-0.38,40.25,4,2,2,0.18,0.65,0,0.61,0.16,0.01,0,8,4,338.5,0.67,0.65,3,0.34,0.52,0.91
0,0.38,237.75,4,3,9,0.53,0.24,1,0.68,0.3,0.77,0,4,19,310.73,0.56,0.44,0,0.23,0.69,0.72
11,-0.62,257.39,5,3,9,0.35,0.46,0,0.91,0.39,0.16,0,10,12,0.0,0.78,0.8,1,0.83,0.93,0.56
2,-0.16,154.3,2,2,5,0.34,0.45,0,0.65,0.28,0.74,0,4,13,875.54,0.71,0.15,0,0.19,0.67,0.02
4,-0.42,115.95,4,3,3,0.45,0.64,0,0.96,0.27,0.62,1,3,10,246.1,0.19,0.57,5,0.02,1.0,0.73
0,-0.63,266.54,1,2,9,0.57,0.13,0,0.93,0.27,0.72,0,0,7,1200.83,0.27,0.58,0,0.09,0.94,0.76
6,-0.32,230.54,3,3,8,0.77,0.22,0,0.99,1.0,0.46,0,0,10,602.13,0.66,0.7,1,0.08,0.94,0.48
8,0.55,10.0,1,3,1,0.13,0.79,1,0.73,0.18,0.9,1,4,12,1186.28,0.54,0.39,5,0.83,0.69,0.36
12,0.54,127.4,4,1,4,0.34,0.72,1,0.61,0.74,0.03,0,7,3,303.94,0.72,0.53,1,0.52,0.61,0.11
12,0.36,204.02,3,2,8,0.8,0.38,1,0.9,0.16,0.73,0,8,16,565.18,0.74,0.41,3,0.12,0.88,0.28
6,-0.28,191.42,1,1,5,0.08,0.68,1,0.56,0.97,0.24,0,6,10,1184.72,0.53,0.68,2,0.02,0.58,0.25
3,-0.21,248.43,2,0,10,0.62,0.27,1,0.72,0.97,0.58,0,7,19,827.88,0.6,0.25,0,0.15,0.75,0.04
5,-0.0,58.21,5,2,4,0.13,0.43,1,0.68,0.93,1.0,1,10,1,0.0,0.59,0.55,10,0.06,0.71,0.77
17,0.58,57.88,2,3,3,0.66,0.67,0,0.69,0.23,0.98,0,10,11,899.07,0.63,0.83,3,0.81,0.64,0.57
0,0.38,110.64,3,1,4,0.83,0.55,1,0.7,0.25,0.04,0,7,17,609.11,0.49,0.9,5,0.29,0.69,0.47
6,0.13,222.08,5,2,8,0.81,0.34,1,0.51,0.32,0.47,0,9,17,0.0,0.71,0.36,4,0.16,0.44,0.74
14,-0.41,142.1,3,2,3,0.46,0.77,0,0.74,0.45,0.78,0,8,12,601.22,0.72,0.41,0,0.73,0.76,0.31
11,0.55,292.22,2,2,10,0.31,0.18,0,0.75,0.72,0.66,0,8,12,895.84,0.74,0.46,5,0.19,0.66,0.1
17,-0.69,244.69,3,2,8,0.56,0.2,1,0.76,0.41,0.32,0,1,16,625.39,0.73,0.58,0,0.66,0.76,0.77
5,0.75,107.97,2,0,3,0.61,0.77,1,0.87,0.49,0.1,0,9,20,943.96,0.65,0.78,5,0.84,0.86,0.54
16,0.25,250.03,5,2,8,0.21,0.39,1,0.69,0.05,0.22,0,1,0,22.23,0.71,0.1,1,0.93,0.67,0.89
2,-0.06,254.18,1,2,8,0.77,0.06,1,0.7,0.56,0.94,0,6,11,1060.34,0.91,0.38,0,0.79,0.64,0.66
8,0.06,367.73,1,2,10,0.19,0.17,0,0.62,0.08,0.22,0,8,3,1077.34,0.59,0.61,1,0.1,0.59,0.71
12,-0.62,289.2,5,1,9,0.4,0.29,0,0.71,0.57,0.95,0,8,17,30.94,0.16,0.24,0,0.42,0.75,0.19
11,0.35,334.23,4,0,10,0.24,0.08,1,0.84,0.17,0.18,0,6,16,287.97,0.83,0.53,1,0.34,0.89,0.37
19,-0.11,296.89,3,2,9,0.6,0.0,0,0.39,0.55,1.0,0,5,13,580.34,0.7,0.32,3,0.76,0.36,0.22
19,-0.52,172.44,5,1,6,0.7,0.35,0,0.85,0.38,0.55,0,4,11,0.0,0.75,0.53,3,0.96,0.78,0.74
0,0.45,230.58,3,0,7,0.42,0.39,0,0.8,0.52,0.99,1,4,0,569.76,0.5,0.43,6,0.3,0.78,0.23
10,-0.96,143.01,3,1,4,0.68,0.68,0,0.69,0.09,0.46,0,2,4,546.67,0.72,0.13,4,0.26,0.79,0.57
7,-0.49,177.22,3,0,4,0.89,0.57,0,0.68,0.57,0.57,0,3,2,549.88,0.38,0.74,3,0.72,0.68,0.09
15,0.65,93.64,5,0,3,0.12,0.77,0,0.78,0.6,0.3,0,9,12,94.78,0.83,0.42,0,0.08,0.78,0.86
11,0.76,206.63,4,3,6,0.67,0.64,1,0.93,0.93,0.12,0,3,20,416.64,0.95,0.43,0,0.85,0.96,0.72
1,-0.39,213.72,1,2,7,0.54,0.32,0,0.75,0.54,0.15,0,8,7,1168.53,0.29,0.66,5,0.15,0.68,0.49
14,0.51,182.35,5,0,7,0.46,0.43,0,0.79,0.22,0.29,0,6,4,0.0,0.84,0.45,0,0.13,0.84,0.12
18,0.49,198.92,5,3,8,0.41,0.29,1,0.43,0.26,0.4,1,6,4,23.94,0.4,0.46,8,0.76,0.58,0.73
6,-0.02,285.21,5,1,9,0.51,0.06,1,0.78,0.56,1.0,1,8,7,0.0,0.42,0.39,7,0.24,0.79,0.74
10,0.37,241.65,5,0,7,0.13,0.51,1,0.86,0.11,0.41,1,5,11,0.0,0.6,0.62,7,0.19,0.81,0.19
20,-0.95,328.48,3,1,10,0.47,0.15,1,0.32,0.99,0.62,0,7,19,596.54,0.89,0.62,0,0.15,0.34,0.27
6,0.37,94.21,2,0,4,0.7,0.8,0,0.61,0.11,0.05,0,9,4,870.35,0.41,0.49,2,0.87,0.51,0.45
10,0.39,58.98,1,2,1,0.81,1.0,1,0.81,0.45,0.02,0,3,17,1139.86,0.8,0.66,4,0.21,0.76,0.75
8,0.1,313.87,5,1,9,0.74,0.02,1,0.83,0.7,0.67,0,6,18,0.0,0.63,0.28,4,0.91,0.78,0.59
8,-0.66,70.91,3,1,1,0.62,0.84,1,0.85,0.79,0.62,0,0,14,620.39,0.58,0.59,0,0.65,0.93,0.39
12,0.32,41.49,3,0,2,0.11,0.83,1,0.94,0.02,0.87,1,10,12,572.13,0.77,0.38,8,0.23,0.9,0.82
3,0.81,234.42,4,0,9,0.39,0.01,1,0.45,0.19,0.5,0,7,17,248.52,0.51,0.12,0,0.93,0.42,0.71
7,0.84,15.44,3,2,1,0.43,0.81,1,0.59,0.49,0.74,1,0,11,604.41,0.92,0.36,7,0.68,0.52,0.86
7,0.99,156.79,5,2,5,0.67,0.47,0,0.87,0.81,0.63,0,6,0,0.0,0.37,0.26,2,0.94,0.94,0.39
4,-0.32,71.57,4,1,4,0.43,0.91,0,0.74,0.09,0.38,0,10,19,298.41,0.92,0.17,5,0.87,0.75,0.55
13,-0.52,112.21,2,3,4,0.08,0.64,0,0.53,0.97,0.91,0,5,14,895.53,0.42,0.36,1,0.54,0.43,0.34
18,0.08,46.09,2,1,3,0.62,0.71,0,0.71,0.31,0.71,1,8,4,863.02,0.38,0.35,6,0.43,0.74,0.74
5,-0.37,255.66,5,0,10,0.12,0.3,0,0.45,0.18,0.84,0,2,0,76.74,0.39,0.42,3,0.77,0.4,0.35
9,-0.11,234.5,3,1,7,0.09,0.37,0,0.67,0.78,0.11,0,2,0,527.86,0.34,0.9,4,0.76,0.78,0.49
8,0.21,340.46,5,1,10,0.89,0.37,0,0.69,0.6,0.23,0,0,11,0.0,0.96,0.41,3,0.08,0.73,0.44
16,0.69,28.47,4,2,3,0.32,0.84,0,0.72,0.18,0.39,0,7,4,224.91,0.37,0.59,1,0.16,0.73,0.29
13,0.53,36.45,1,2,1,0.82,1.0,0,0.88,0.95,0.22,0,10,6,1142.63,0.35,0.56,0,0.76,0.87,0.67
14,0.73,74.47,4,2,3,0.62,0.8,1,0.67,0.87,0.89,0,6,12,305.45,0.44,0.36,4,0.78,0.65,0.72
10,-0.21,230.78,5,0,7,0.23,0.35,1,0.69,0.52,0.45,1,0,7,0.0,0.74,0.62,8,0.52,0.67,0.48
17,-0.23,71.91,1,1,1,0.48,0.95,1,0.8,0.29,0.4,0,4,9,1084.22,0.62,0.67,3,0.46,0.84,0.54
19,0.84,165.74,5,1,5,0.47,0.49,1,0.7,0.46,0.65,0,1,16,0.0,0.62,0.57,4,0.11,0.61,0.83
4,-0.21,282.36,3,3,9,0.55,0.17,1,0.61,0.02,0.45,1,3,14,516.89,0.79,0.55,7,0.09,0.6,0.39
3,-0.82,78.05,4,2,3,0.23,0.58,1,0.8,0.09,0.71,1,8,19,362.18,0.44,0.56,8,0.95,0.84,0.66
12,-0.91,332.87,2,2,9,0.54,0.2,0,0.72,0.57,0.66,0,2,5,901.26,0.47,0.43,1,0.87,0.72,0.23
13,-0.38,41.46,4,2,1,0.27,0.97,0,0.66,0.63,0.12,1,2,6,224.65,0.7,0.42,7,0.0,0.7,0.07
14,-0.0,46.67,4,0,1,0.21,0.82,0,0.73,0.61,0.49,1,3,18,164.17,0.5,0.24,8,0.66,0.79,0.22
14,-0.84,237.67,5,0,7,0.45,0.27,1,0.94,0.24,0.55,0,9,20,0.0,0.76,0.3,1,0.56,0.99,0.44
5,-0.7,58.26,3,0,1,0.66,0.88,0,0.7,0.15,0.03,0,9,19,572.69,0.45,0.46,0,0.3,0.77,0.73
3,-0.17,10.0,2,1,1,0.69,0.95,1,0.47,0.67,0.61,0,9,18,886.24,0.49,0.18,1,0.79,0.45,0.77
18,-0.28,286.72,1,0,8,0.16,0.23,1,0.51,0.77,0.32,1,6,2,1178.46,0.81,0.71,9,0.76,0.51,0.67
9,-0.06,65.58,1,2,2,0.65,0.96,0,0.54,0.33,0.41,1,3,6,1181.33,0.54,0.48,5,0.61,0.47,0.32
20,0.06,272.86,1,3,10,0.78,0.27,0,0.86,0.72,0.6,0,4,13,1172.13,0.24,0.51,2,0.61,0.8,0.75
16,0.15,190.38,5,2,5,0.35,0.62,0,0.85,0.93,0.61,0,7,16,8.39,0.34,0.31,3,0.73,0.91,0.8
5,0.77,227.02,2,2,8,0.28,0.21,0,0.72,0.98,0.0,0,0,14,695.22,0.57,0.53,0,0.63,0.69,0.57
19,1.0,115.19,4,0,4,0.57,0.64,0,0.34,0.33,0.56,1,10,6,287.12,0.42,0.38,6,0.01,0.27,0.07
8,0.58,131.36,3,2,5,0.29,0.79,0,0.79,0.51,0.32,0,0,3,590.18,0.6,0.31,2,0.69,0.79,0.63
18,0.23,215.44,1,1,7,0.23,0.57,1,0.7,0.19,0.83,0,10,15,1145.43,0.28,0.48,0,0.92,0.7,0.89
15,-0.69,73.18,4,2,3,0.73,0.7,1,0.72,0.46,0.81,0,0,16,298.0,0.58,0.64,5,0.3,0.7,0.32
17,0.07,180.34,2,2,6,0.27,0.49,1,0.79,0.8,0.89,0,5,2,937.65,0.37,0.87,2,0.97,0.72,0.31
10,0.97,10.0,5,1,1,0.43,0.81,0,0.58,0.57,0.39,0,9,3,0.0,0.53,0.36,2,0.86,0.52,0.3
1,-0.46,192.18,1,3,6,0.53,0.54,1,0.8,0.88,0.37,1,4,6,1068.54,0.65,0.57,6,0.53,0.85,0.1
11,0.57,62.16,2,0,2,0.63,1.0,0,0.69,0.44,0.02,0,7,16,886.57,0.97,0.61,2,0.15,0.75,0.14
16,-0.38,282.67,3,1,8,0.36,0.53,0,0.82,0.77,0.1,0,8,4,642.5,0.75,0.75,0,0.21,0.82,0.3
12,0.43,333.1,5,0,8,0.75,0.31,1,0.7,0.0,0.93,1,10,19,39.11,0.63,0.56,7,0.87,0.66,0.36
1,-0.79,168.34,3,0,8,0.54,0.31,1,0.77,0.58,0.31,1,3,10,535.41,0.82,0.8,7,0.2,0.72,0.17
17,-0.36,134.54,4,0,5,0.68,0.59,1,0.76,0.27,0.16,0,1,0,219.09,0.84,0.78,4,0.96,0.73,0.49
3,-0.59,280.43,3,2,9,0.34,0.36,0,0.82,0.27,0.94,0,4,18,602.36,0.39,0.17,0,0.24,0.84,0.75
19,0.78,110.63,5,3,5,0.66,0.69,0,0.74,0.05,0.03,1,10,1,0.0,0.54,0.58,5,0.11,0.7,0.67
13,-0.22,48.76,5,3,2,0.38,0.79,0,0.48,0.62,0.31,0,3,17,9.02,0.44,0.4,3,0.08,0.44,0.23
4,-0.81,276.95,4,0,10,0.44,0.35,1,0.84,0.46,0.68,0,7,15,286.0,0.92,0.21,1,0.23,0.86,0.99
19,-0.48,98.7,3,3,3,0.78,0.79,0,0.91,0.18,0.92,0,5,10,585.35,0.48,0.56,0,0.45,0.99,0.89
15,-0.77,67.29,4,3,2,0.71,0.96,1,0.87,0.85,0.28,0,5,19,293.92,0.17,0.64,4,0.57,0.92,0.68
12,0.64,77.1,1,2,2,0.71,0.77,1,0.62,0.56,0.07,0,4,17,1116.03,0.51,0.61,4,0.46,0.68,0.8
7,0.24,197.99,5,1,7,0.29,0.65,0,0.79,0.97,0.38,0,5,6,0.0,0.49,0.18,4,0.81,0.76,0.36
13,0.13,224.33,3,1,7,0.42,0.32,0,0.56,0.17,0.67,0,9,15,642.28,0.77,0.35,4,0.11,0.54,0.18
10,0.11,241.77,4,1,8,0.65,0.29,1,0.56,0.31,0.41,1,9,3,333.14,0.68,0.21,9,0.69,0.52,0.75
10,-0.01,260.36,1,0,7,0.15,0.55,1,0.45,0.22,0.14,0,9,20,1064.03,0.7,0.16,1,0.81,0.42,0.86
14,0.06,27.59,4,3,3,0.7,0.78,0,0.62,0.2,0.68,0,5,9,292.23,0.87,0.37,5,0.57,0.69,0.72
13,0.44,113.02,3,0,5,0.92,0.53,1,0.91,0.58,0.61,0,8,12,576.63,0.58,0.56,2,0.85,0.94,0.26
11,0.8,10.0,1,0,1,0.28,0.89,1,0.71,0.7,0.82,0,5,3,1175.02,0.88,0.47,0,0.86,0.72,0.72
13,0.4,178.59,4,2,4,0.35,0.67,0,0.59,0.71,0.41,0,6,17,262.03,0.56,0.17,1,0.21,0.62,0.07
4,-0.62,291.47,4,2,8,0.84,0.34,1,0.33,0.84,0.15,0,10,4,316.95,0.69,0.82,0,0.13,0.34,0.45
4,0.44,11.65,4,3,1,0.19,0.96,0,0.95,0.97,0.14,0,2,20,310.46,0.44,0.39,3,0.81,1.0,0.65
13,0.25,298.94,4,3,10,0.72,0.02,1,0.63,0.55,0.45,0,5,7,320.28,0.91,0.59,4,0.19,0.6,0.42
18,-0.0,80.42,2,2,1,0.31,0.92,0,0.94,0.41,0.55,0,5,1,881.18,0.8,0.65,4,0.98,0.94,0.45
11,-0.77,246.02,4,0,8,0.42,0.11,0,0.65,0.14,0.73,1,4,14,268.4,0.4,0.68,9,0.52,0.65,0.71
2,-0.51,350.27,1,2,10,0.74,0.15,1,0.77,0.61,0.9,0,8,0,1135.33,0.55,0.48,4,0.47,0.77,0.21
18,0.47,209.46,4,2,8,0.4,0.29,0,0.74,0.96,0.8,1,4,5,275.87,0.63,0.63,9,0.04,0.85,0.37
18,-0.48,145.95,4,1,5,0.23,0.51,0,0.85,0.57,0.66,0,4,19,257.42,0.52,0.38,3,0.03,0.86,0.18
4,0.01,56.96,3,2,2,0.74,0.8,1,0.76,0.13,0.28,0,4,0,543.65,0.87,0.2,4,0.74,0.78,0.4
18,0.48,13.42,4,2,3,0.37,0.79,1,0.93,0.81,0.26,0,3,15,314.08,0.45,0.0,4,0.18,0.88,0.56
10,0.97,64.76,2,1,1,0.7,0.87,0,0.91,0.84,0.75,1,6,12,882.76,0.73,0.73,8,0.24,0.88,0.63
6,0.16,46.47,3,0,3,0.33,0.85,1,0.62,0.64,0.76,0,1,1,497.11,0.82,0.54,3,0.17,0.57,0.69
9,-0.05,197.71,5,1,8,0.41,0.34,1,0.84,0.38,0.71,0,7,8,60.54,0.88,0.23,3,0.15,0.85,0.39
9,0.85,10.0,4,3,1,0.73,0.79,1,0.71,0.68,0.96,0,10,1,313.8,0.55,0.37,4,0.1,0.73,0.88
13,0.22,176.37,3,2,6,0.7,0.57,0,0.67,0.27,0.8,0,4,20,611.24,0.75,0.57,3,0.58,0.63,0.22
18,0.54,170.29,5,2,4,0.68,0.74,0,0.66,0.68,0.99,0,5,17,26.03,0.97,0.5,0,0.01,0.7,0.48
0,-0.18,81.59,5,0,2,0.33,0.67,0,0.51,0.69,0.35,1,4,8,5.56,0.43,0.61,5,0.19,0.56,0.31
2,-0.89,277.22,5,1,10,0.67,0.08,1,0.87,0.95,0.64,0,1,2,0.0,0.78,0.42,1,0.86,0.93,0.43
20,0.13,183.02,2,0,7,0.57,0.45,0,0.69,0.7,0.25,0,7,2,922.9,0.36,0.53,2,0.64,0.57,0.33
10,-0.49,256.75,1,2,7,0.37,0.48,1,0.72,0.78,0.38,1,5,1,1124.86,0.32,0.2,7,0.26,0.62,0.84
14,-0.86,90.12,2,3,3,0.83,0.8,1,0.72,0.18,0.49,1,2,17,899.38,0.59,0.77,6,0.77,0.73,0.32
20,-0.79,260.71,4,2,10,0.61,0.21,1,0.93,0.1,0.07,0,9,8,349.53,0.82,0.51,0,0.78,0.82,0.49
4,0.31,254.5,1,0,8,0.42,0.2,1,0.84,0.66,0.27,1,5,12,1202.25,0.5,0.43,9,0.57,0.73,0.34
15,-0.13,253.59,1,1,8,0.87,0.31,0,0.68,0.0,0.95,1,7,3,1210.82,0.28,0.11,7,0.57,0.72,0.52
9,-0.2,164.2,1,2,6,0.67,0.35,1,0.8,0.53,0.96,1,1,14,1161.69,0.81,0.41,7,0.76,0.78,0.84
